index,N,P,K,temperature,humidity,ph,rainfall,label
3532,85.0,40.0,50.0,25.0,70.0,6.0,1250.0,ginger
3533,85.0,40.0,50.0,25.0,70.0,6.0,1250.0,ginger
3534,85.0,40.0,50.0,25.0,70.0,6.0,1250.0,ginger
3535,85.0,40.0,50.0,25.0,70.0,6.0,1250.0,ginger
3536,9.0,122.0,201.0,29.58748357,80.91934392,5.570290539,68.06417307,grapes
3537,71.0,56.0,37.0,23.18866654,86.20899734,6.491506245,176.103677,jute
3538,27.0,72.0,23.0,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans
3539,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3540,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3541,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3542,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3543,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3544,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3545,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3546,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3547,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3548,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3549,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3550,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3551,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3552,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3553,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3554,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3555,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3556,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3557,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3558,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3559,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3560,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3561,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3562,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3563,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3564,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3565,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3566,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3567,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3568,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3569,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3570,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3571,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3572,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3573,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3574,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3575,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3576,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3577,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3578,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3579,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3580,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3581,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3582,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3583,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3584,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3585,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3586,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3587,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3588,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3589,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3590,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3591,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3592,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3593,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3594,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3595,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3596,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3597,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3598,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3599,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3600,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3601,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3602,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3603,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3604,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3605,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3606,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3607,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3608,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3609,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3610,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3611,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3612,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3613,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3614,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3615,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3616,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3617,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3618,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3619,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3620,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3621,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3622,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3623,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3624,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3625,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3626,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3627,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3628,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3629,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3630,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3631,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3632,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3633,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3634,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3635,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3636,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3637,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3638,95.0,55.0,70.0,15.0,70.0,6.5,750.0,lettuce
3639,99.0,36.0,20.0,20.57981887,65.34583901,6.671085817,78.34604471,maize
3640,38.0,15.0,27.0,33.7462686,48.50387598,6.777788126,92.26439205,mango
3641,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3642,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3643,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3644,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3645,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3646,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3647,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3648,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3649,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3650,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3651,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3652,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3653,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3654,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3655,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3656,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3657,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3658,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3659,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3660,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3661,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3662,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3663,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3664,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3665,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3666,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3667,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3668,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3669,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3670,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3671,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3672,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3673,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3674,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3675,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3676,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3677,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3678,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3679,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3680,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3681,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3682,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3683,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3684,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3685,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3686,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3687,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3688,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3689,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3690,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3691,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3692,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3693,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3694,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3695,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3696,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3697,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3698,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3699,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3700,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3701,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3702,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3703,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3704,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3705,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3706,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3707,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3708,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3709,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3710,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3711,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3712,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3713,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3714,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3715,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3716,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3717,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3718,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3719,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3720,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3721,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3722,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3723,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3724,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3725,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3726,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3727,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3728,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3729,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3730,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3731,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3732,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3733,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3734,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3735,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3736,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3737,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3738,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3739,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3740,70.0,40.0,40.0,30.0,60.0,6.5,650.0,millet
3741,25.0,51.0,18.0,27.77799528,54.82130787,9.45949344,50.28438729,mothbeans
3742,19.0,55.0,20.0,27.43329405,87.80507732,7.18530147,54.73367631,mungbean
3743,109.0,26.0,45.0,28.27973674,90.38971208,6.224535449,21.58992507,muskmelon
3744,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3745,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3746,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3747,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3748,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3749,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3750,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3751,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3752,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3753,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3754,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3755,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3756,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3757,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3758,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3759,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3760,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3761,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3762,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3763,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3764,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3765,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3766,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3767,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3768,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3769,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3770,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3771,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3772,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3773,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3774,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3775,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3776,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3777,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3778,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3779,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3780,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3781,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3782,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3783,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3784,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3785,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3786,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3787,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3788,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3789,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3790,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3791,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3792,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3793,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3794,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3795,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3796,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3797,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3798,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3799,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3800,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3801,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3802,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3803,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3804,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3805,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3806,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3807,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3808,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3809,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3810,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3811,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3812,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3813,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3814,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3815,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3816,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3817,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3818,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3819,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3820,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3821,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3822,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3823,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3824,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3825,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3826,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3827,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3828,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3829,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3830,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3831,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3832,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3833,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3834,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3835,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3836,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3837,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3838,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3839,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3840,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3841,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3842,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3843,85.0,40.0,50.0,20.0,70.0,6.0,500.0,onion
3844,13.0,8.0,12.0,25.16296632,92.54736032,7.105904818,114.3117197,orange
3845,68.0,62.0,50.0,33.20258348,92.76437927,6.977700268,197.5282582,papaya
3846,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3847,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3848,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3849,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3850,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3851,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3852,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3853,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3854,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3855,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3856,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3857,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3858,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3859,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3860,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3861,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3862,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3863,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3864,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3865,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3866,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3867,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3868,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3869,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3870,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3871,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3872,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3873,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3874,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3875,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3876,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3877,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3878,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3879,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3880,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3881,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3882,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3883,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3884,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3885,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3886,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3887,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3888,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3889,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3890,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3891,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3892,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3893,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3894,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3895,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3896,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3897,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3898,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3899,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3900,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3901,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3902,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3903,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3904,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3905,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3906,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3907,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3908,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3909,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3910,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3911,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3912,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3913,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3914,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3915,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3916,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3917,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3918,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3919,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3920,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3921,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3922,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3923,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3924,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3925,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3926,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3927,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3928,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3929,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3930,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3931,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3932,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
3933,65.0,35.0,50.0,15.0,60.0,7.0,450.0,pea
